,0
512,2
23920,4
6915,4
16848,2
10976,1
2717,5
7765,4
18116,2
2290,5
16190,2
12426,1
26523,4
26555,4
17049,2
16212,2
25468,4
18350,2
26006,4
2400,5
12936,1
9962,5
26168,4
2507,5
429,2
3992,5
19041,2
1179,4
16264,2
668,3
17120,2
16809,2
6074,3
17725,2
16333,2
21427,3
19201,2
19112,2
14602,1
19919,2
26466,4
14403,1
12896,1
26660,4
15948,2
1819,4
16433,2
11470,1
17249,2
13966,1
3630,5
20274,3
5945,3
21807,3
23091,3
354,2
14348,1
18729,2
6226,3
3829,5
18744,2
22911,3
16786,2
5367,1
9988,5
25817,4
23230,3
7928,4
8771,5
22337,3
5468,1
24565,4
5979,3
10700,5
22443,3
887,3
10294,5
22903,3
10050,5
25977,4
1601,4
17570,2
441,2
16732,2
1058,3
17995,2
13856,1
1993,4
19800,2
7189,4
22928,3
25676,4
10240,5
4289,5
256,1
20843,3
21728,3
485,2
6039,3
25591,4
18581,2
26793,4
4561,5
4803,1
3766,5
21421,3
17160,2
6205,3
15799,2
1573,4
6994,4
11984,1
13999,1
23290,3
4605,5
14850,1
25916,4
636,3
13110,1
11014,1
2135,4
21721,3
21310,3
4967,1
15187,1
16702,2
11460,1
873,3
25489,4
17865,2
18858,2
19902,2
12686,1
5973,3
23145,3
4961,1
13501,1
21810,3
5172,1
13504,1
10746,5
20240,3
9221,5
24359,4
5880,3
16634,2
5252,1
19012,2
16235,2
19985,2
18092,2
198,1
684,3
1207,4
2551,5
5319,1
11146,1
20253,3
16483,2
24611,4
5696,2
12492,1
15929,2
3075,5
2477,5
20178,3
14101,1
13248,1
9517,5
18328,2
7327,4
25001,4
9430,5
22818,3
3973,5
3712,5
11594,1
3490,5
7077,4
4665,5
21550,3
1391,4
21146,3
26290,4
25078,4
2345,5
6235,3
1527,4
18699,2
20031,2
2436,5
9143,5
21032,3
3644,5
3655,5
4283,5
20676,3
10425,5
7422,4
12216,1
24539,4
13296,1
23720,3
23372,3
5180,1
10683,5
23563,3
16742,2
19200,2
12660,1
4779,1
14223,1
12663,1
5656,2
22792,3
5834,3
26646,4
15381,2
25231,4
13542,1
8136,5
25513,4
410,2
4954,1
2466,5
12488,1
6617,3
9738,5
22217,3
10754,5
18360,2
5112,1
20645,3
4274,5
18035,2
13351,1
7802,4
24835,4
19290,2
4579,5
26586,4
6070,3
19626,2
12522,1
26583,4
15271,1
18262,2
25330,4
8779,5
19765,2
18284,2
16723,2
5411,1
6889,4
22065,3
7551,4
5836,3
5029,1
11843,1
14177,1
18451,2
2388,5
16296,2
18819,2
15058,1
7514,4
19013,2
6802,3
17420,2
24680,4
17731,2
26731,4
24222,4
5106,1
25486,4
20728,3
1437,4
11365,1
5864,3
10938,1
9977,5
24218,4
8960,5
2816,5
19767,2
19603,2
23728,3
23664,3
19644,2
13440,1
25288,4
9260,5
12306,1
22759,3
21903,3
7870,4
2785,5
15804,2
25868,4
16942,2
22667,3
8479,5
25250,4
6477,3
303,2
23,1
7738,4
24839,4
11348,1
2016,4
21953,3
8088,4
15853,2
16962,2
5587,2
25727,4
22191,3
3421,5
9349,5
154,1
17929,2
7076,4
4749,5
15647,2
12621,1
3042,5
20442,3
4446,5
4950,1
389,2
25293,4
14749,1
6254,3
17981,2
7842,4
3263,5
15944,2
8230,5
4863,1
14161,1
9562,5
21846,3
14268,1
4581,5
13337,1
9652,5
15524,2
2285,5
8263,5
5374,1
4617,5
19143,2
2221,5
20685,3
19859,2
8885,5
10298,5
16761,2
4945,1
24827,4
1677,4
26827,4
6105,3
22657,3
1648,4
6529,3
14084,1
24179,4
900,3
23498,3
17799,2
10399,5
15109,1
3618,5
7976,4
10432,5
2631,5
17009,2
1829,4
5184,1
24589,4
14612,1
4417,5
20392,3
20023,2
20366,3
480,2
1407,4
14167,1
17783,2
2823,5
2310,5
16593,2
15721,2
989,3
20018,2
3920,5
14869,1
16216,2
21561,3
14834,1
18530,2
12129,1
106,1
19285,2
2168,4
10520,5
20177,3
10642,5
6273,3
14176,1
23406,3
15581,2
11520,1
6440,3
14170,1
10854,5
13871,1
9182,5
13933,1
15828,2
18478,2
17847,2
12379,1
1889,4
17590,2
5420,1
844,3
12311,1
14910,1
8124,4
9665,5
11506,1
7308,4
15335,2
2598,5
5359,1
1698,4
16170,2
6699,3
18237,2
11425,1
18987,2
26577,4
1189,4
11088,1
17344,2
15800,2
2649,5
22714,3
7792,4
10766,5
10886,5
21047,3
7341,4
7109,4
26099,4
3278,5
17532,2
24426,4
10593,5
6783,3
4248,5
20020,2
819,3
681,3
22285,3
20787,3
24309,4
24631,4
2525,5
18831,2
6506,3
25279,4
23964,4
21013,3
24477,4
16652,2
19930,2
26780,4
16351,2
21007,3
7461,4
20809,3
24203,4
8526,5
16766,2
24320,4
15627,2
26302,4
19654,2
4321,5
7942,4
20287,3
13214,1
24349,4
1463,4
17775,2
13038,1
15671,2
20497,3
17716,2
8702,5
8486,5
158,1
11909,1
22572,3
22347,3
21949,3
11540,1
11300,1
16164,2
6083,3
17312,2
1695,4
6937,4
18311,2
12858,1
15728,2
17933,2
11157,1
8390,5
17524,2
9216,5
21416,3
4445,5
714,3
411,2
8423,5
12319,1
13285,1
9749,5
26226,4
23052,3
23176,3
18850,2
24651,4
4317,5
20622,3
1087,3
13701,1
14466,1
6951,4
6485,3
20887,3
19202,2
11393,1
24795,4
14564,1
10227,5
19399,2
5224,1
13051,1
4583,5
17131,2
23056,3
21980,3
1294,4
4015,5
18981,2
15208,1
26167,4
3271,5
26051,4
4995,1
17042,2
26401,4
10872,5
20267,3
18454,2
20972,3
14959,1
11333,1
20212,3
21525,3
11601,1
10506,5
5070,1
18971,2
24663,4
20906,3
9799,5
9574,5
12049,1
16988,2
5035,1
2812,5
7794,4
24470,4
9440,5
11374,1
11704,1
9553,5
12904,1
24163,4
12510,1
10527,5
22805,3
15456,2
6014,3
11081,1
17553,2
11850,1
21079,3
7934,4
18512,2
8540,5
8246,5
22356,3
16704,2
23143,3
18932,2
5410,1
24630,4
12131,1
14459,1
19962,2
11738,1
15375,2
11311,1
15676,2
7047,4
9565,5
6149,3
2725,5
13228,1
20894,3
15169,1
24608,4
1114,3
19824,2
13330,1
19448,2
23666,3
6396,3
21706,3
8578,5
8968,5
20857,3
11447,1
20612,3
12867,1
13480,1
24313,4
18444,2
8406,5
11819,1
22532,3
11679,1
24116,4
3083,5
24674,4
9654,5
18181,2
11987,1
12465,1
4691,5
17818,2
11381,1
15217,1
21625,3
19625,2
17954,2
13455,1
12580,1
3599,5
7875,4
10895,5
26819,4
12557,1
13201,1
14299,1
9236,5
14495,1
23049,3
16956,2
2881,5
13756,1
21943,3
5026,1
1019,3
16432,2
18816,2
24463,4
18297,2
12815,1
11021,1
12634,1
21222,3
14370,1
15869,2
22103,3
21439,3
19180,2
13708,1
20759,3
4841,1
21372,3
14451,1
3586,5
574,2
12269,1
7049,4
23705,3
20563,3
1820,4
5291,1
26746,4
3439,5
1827,4
5962,3
13186,1
14309,1
24719,4
20365,3
6840,4
4271,5
2887,5
10876,5
19483,2
12342,1
17006,2
21162,3
6884,4
11788,1
6639,3
22086,3
23813,3
14751,1
21074,3
24992,4
2526,5
24823,4
25199,4
10308,5
3791,5
8628,5
17417,2
11424,1
1122,4
9698,5
14963,1
12374,1
7938,4
9196,5
19482,2
7230,4
19187,2
14783,1
10275,5
5449,1
15946,2
9140,5
19305,2
16569,2
7997,4
9727,5
10057,5
3151,5
14049,1
20816,3
5847,3
14579,1
20657,3
3783,5
9549,5
8806,5
2046,4
11545,1
15379,2
17765,2
1021,3
25335,4
11249,1
24925,4
7299,4
10756,5
12041,1
8435,5
23669,3
2191,5
26363,4
9462,5
24139,4
8343,5
23554,3
26164,4
19933,2
21470,3
7586,4
1530,4
1157,4
11749,1
20993,3
1158,4
13625,1
24193,4
13331,1
8115,4
14762,1
22012,3
9149,5
13073,1
10199,5
26407,4
19062,2
8792,5
24774,4
15959,2
13080,1
10588,5
21851,3
3697,5
15367,2
19978,2
19091,2
12752,1
2245,5
2210,5
2549,5
18163,2
24447,4
26121,4
21304,3
2918,5
26351,4
20902,3
8892,5
20013,2
25864,4
24691,4
22923,3
9520,5
24612,4
9405,5
12725,1
11261,1
5532,2
6032,3
3159,5
19330,2
18926,2
14705,1
8799,5
1690,4
22373,3
9816,5
16836,2
7210,4
18249,2
8563,5
13746,1
4039,5
3413,5
687,3
9548,5
3056,5
17972,2
6221,3
22503,3
10376,5
11000,1
6570,3
19210,2
7408,4
16274,2
4624,5
9146,5
2512,5
10994,1
8182,5
22929,3
18933,2
20207,3
26480,4
6538,3
7659,4
26202,4
16527,2
25578,4
20155,3
14074,1
11136,1
20966,3
2467,5
21228,3
1292,4
19235,2
14904,1
25418,4
12489,1
9786,5
2731,5
20650,3
7017,4
25810,4
15941,2
25361,4
1324,4
19802,2
22327,3
13101,1
14673,1
5107,1
21687,3
16056,2
4987,1
10866,5
12516,1
3006,5
19389,2
3317,5
395,2
16816,2
19139,2
19883,2
15189,1
10130,5
13433,1
15401,2
9096,5
23791,3
21139,3
14059,1
4222,5
10967,1
4092,5
11560,1
24670,4
18593,2
26509,4
20222,3
10687,5
14095,1
3362,5
17402,2
3040,5
8324,5
18719,2
13018,1
6779,3
11023,1
16869,2
17011,2
23127,3
11710,1
7692,4
8046,4
24082,4
8454,5
10134,5
5426,1
1111,3
8175,5
4748,5
23023,3
11936,1
22278,3
25462,4
17760,2
23702,3
24317,4
13503,1
18147,2
9953,5
8163,5
14792,1
17630,2
774,3
17987,2
24332,4
20550,3
8009,4
18396,2
399,2
12304,1
9735,5
12249,1
2265,5
6673,3
5456,1
2822,5
7715,4
9579,5
16952,2
8156,5
658,3
12286,1
8291,5
17349,2
3349,5
19052,2
5969,3
18337,2
19988,2
4884,1
10094,5
19772,2
13263,1
14280,1
19546,2
1627,4
26410,4
26428,4
20241,3
6213,3
26026,4
15025,1
7215,4
1448,4
5476,1
23835,3
23741,3
6275,3
10266,5
209,1
6021,3
13828,1
18352,2
15477,2
14301,1
15615,2
6899,4
8093,4
18252,2
4387,5
20779,3
1504,4
2520,5
15125,1
26763,4
1988,4
654,3
18448,2
236,1
12006,1
6241,3
6830,3
5483,1
8988,5
24187,4
6677,3
16383,2
8231,5
25980,4
8471,5
20930,3
15737,2
7756,4
10795,5
1422,4
26661,4
18182,2
10205,5
6255,3
1216,4
14528,1
9907,5
18756,2
15897,2
18908,2
12682,1
15087,1
22875,3
13727,1
15682,2
9591,5
26663,4
8050,4
24701,4
8770,5
9047,5
22567,3
15355,2
3105,5
24903,4
24416,4
3392,5
11034,1
2263,5
17119,2
14250,1
19908,2
21748,3
22466,3
26569,4
23625,3
15618,2
24414,4
2991,5
1848,4
13152,1
18001,2
14799,1
2494,5
21102,3
26802,4
2014,4
4026,5
7266,4
21661,3
7989,4
10141,5
9461,5
7782,4
20001,2
26278,4
3293,5
577,2
13889,1
20073,2
16647,2
12525,1
5521,2
10089,5
6271,3
2428,5
19545,2
13640,1
23442,3
3667,5
18617,2
12500,1
4183,5
19189,2
20152,3
20978,3
3411,5
15411,2
18956,2
11891,1
15718,2
21823,3
18547,2
17021,2
24185,4
5899,3
16876,2
23602,3
17581,2
20738,3
3856,5
1836,4
23626,3
31,1
18315,2
10436,5
16066,2
21992,3
22127,3
10963,1
6435,3
23416,3
6240,3
24567,4
8110,4
15366,2
22166,3
26825,4
26031,4
24693,4
22161,3
16675,2
15439,2
23227,3
11400,1
1584,4
22484,3
1403,4
26248,4
25495,4
18954,2
11746,1
17983,2
7277,4
2144,4
7496,4
8040,4
22365,3
19463,2
10067,5
21869,3
7058,4
11889,1
9225,5
12035,1
4213,5
2706,5
11335,1
8949,5
3805,5
911,3
2712,5
3839,5
21816,3
20381,3
12792,1
9942,5
9426,5
23177,3
15246,1
17400,2
19519,2
13354,1
9730,5
6708,3
1485,4
9270,5
6924,4
14442,1
4227,5
11854,1
1661,4
13093,1
7550,4
8086,4
1169,4
15095,1
26066,4
4444,5
1708,4
10577,5
8697,5
2235,5
13733,1
18486,2
21297,3
9192,5
11192,1
15609,2
20797,3
18265,2
18012,2
8448,5
18102,2
24279,4
15913,2
5723,3
13959,1
19354,2
7509,4
6092,3
15665,2
10743,5
10869,5
2150,4
9399,5
16547,2
18257,2
15864,2
23035,3
21680,3
13210,1
20068,2
9402,5
16918,2
11942,1
12333,1
15207,1
11162,1
13998,1
8139,5
13378,1
306,2
11690,1
1663,4
18127,2
15390,2
25298,4
24819,4
11837,1
24742,4
9967,5
14154,1
20122,2
21695,3
4114,5
16189,2
25891,4
23989,4
22543,3
4999,1
26759,4
21877,3
595,2
9872,5
24744,4
12298,1
16467,2
21418,3
18329,2
5700,2
25595,4
6476,3
12060,1
20651,3
16760,2
7398,4
17537,2
548,2
24798,4
21681,3
20733,3
24728,4
3333,5
9940,5
23373,3
18925,2
803,3
18689,2
12865,1
8145,5
18716,2
26259,4
11387,1
16985,2
20771,3
7902,4
19807,2
18898,2
12671,1
7656,4
25026,4
18070,2
20537,3
13475,1
75,1
9824,5
4916,1
9675,5
13927,1
17058,2
9301,5
23037,3
11953,1
9441,5
1194,4
7441,4
3082,5
704,3
7678,4
22502,3
6883,4
1691,4
3718,5
23802,3
19833,2
9422,5
11689,1
6518,3
4155,5
4376,5
24561,4
9807,5
13811,1
15035,1
17151,2
10226,5
25431,4
484,2
25450,4
25112,4
616,3
15260,1
22199,3
7498,4
22954,3
24888,4
24001,4
7305,4
18306,2
16118,2
2669,5
9618,5
25271,4
5025,1
24198,4
7115,4
21122,3
2546,5
22465,3
21662,3
2190,5
3508,5
2570,5
14323,1
24985,4
22446,3
18673,2
15784,2
11672,1
4475,5
3227,5
15871,2
24450,4
12758,1
25925,4
24542,4
13282,1
5130,1
10792,5
1025,3
2028,4
18294,2
14248,1
22937,3
18305,2
11565,1
12929,1
24752,4
6786,3
25651,4
3729,5
18326,2
4312,5
2674,5
19809,2
3242,5
5233,1
6961,4
9830,5
3794,5
2763,5
5939,3
7652,4
4615,5
13151,1
9575,5
13146,1
21907,3
17784,2
11985,1
25400,4
3675,5
18591,2
11895,1
17169,2
17900,2
6591,3
10780,5
584,2
11355,1
18735,2
12776,1
19929,2
16864,2
22930,3
6531,3
20503,3
12294,1
21818,3
14144,1
21003,3
26379,4
1493,4
21363,3
23440,3
22770,3
18611,2
15309,2
7520,4
1358,4
547,2
16618,2
1060,3
2448,5
16374,2
8979,5
5036,1
7935,4
7430,4
821,3
1269,4
2183,4
15101,1
24821,4
8876,5
1773,4
10991,1
9174,5
18524,2
23670,3
9109,5
20414,3
1537,4
19751,2
9606,5
1472,4
9339,5
8971,5
5292,1
9224,5
10144,5
7044,4
9810,5
978,3
12143,1
19721,2
14159,1
17222,2
24304,4
8480,5
17080,2
2912,5
2094,4
8278,5
3654,5
13072,1
18878,2
18671,2
11906,1
24449,4
8410,5
4531,5
1903,4
21609,3
24695,4
5232,1
16666,2
26822,4
25302,4
3488,5
22867,3
17573,2
4655,5
7174,4
508,2
1299,4
514,2
4123,5
25788,4
11067,1
15423,2
25708,4
1253,4
9787,5
10566,5
2053,4
17645,2
5626,2
5348,1
4456,5
23600,3
7126,4
3702,5
18144,2
21885,3
5525,2
5883,3
24211,4
9802,5
3927,5
19367,2
7882,4
13207,1
12427,1
589,2
2024,4
15850,2
24000,4
4870,1
9508,5
3449,5
16544,2
11197,1
12583,1
18225,2
3705,5
18317,2
25113,4
9563,5
7819,4
15599,2
21961,3
17329,2
11631,1
5824,3
8886,5
24916,4
1377,4
22662,3
9657,5
26068,4
12997,1
10197,5
18335,2
10210,5
9244,5
17587,2
17932,2
167,1
2030,4
17124,2
5579,2
1276,4
17742,2
5054,1
1305,4
3028,5
16060,2
9534,5
24342,4
12308,1
9364,5
19365,2
4436,5
12104,1
8259,5
24984,4
3450,5
18146,2
17279,2
8851,5
6585,3
12058,1
11119,1
6516,3
22801,3
1779,4
18804,2
12192,1
26477,4
4384,5
18921,2
3462,5
5697,2
19623,2
3932,5
20341,3
22230,3
4725,5
511,2
6871,4
20494,3
25233,4
4520,5
18835,2
10793,5
9693,5
16139,2
11312,1
4781,1
25774,4
1879,4
21781,3
8296,5
1668,4
8696,5
4706,5
7960,4
22820,3
13035,1
17993,2
20035,2
23845,3
3801,5
17687,2
10288,5
21825,3
717,3
26382,4
21333,3
25631,4
3767,5
10810,5
2492,5
15789,2
11754,1
8017,4
9720,5
16413,2
6262,3
5327,1
21548,3
23331,3
11925,1
10243,5
6081,3
19834,2
10604,5
19983,2
5325,1
13508,1
11975,1
17404,2
13739,1
16366,2
24996,4
24191,4
10192,5
8071,4
22618,3
16255,2
6523,3
7881,4
26175,4
5212,1
18098,2
17656,2
24356,4
12375,1
24860,4
16245,2
24604,4
5204,1
14366,1
4811,1
14545,1
8659,5
26678,4
26814,4
13717,1
19687,2
5000,1
20148,3
16280,2
9567,5
10940,1
18865,2
18264,2
6945,4
10546,5
11117,1
20060,2
20371,3
4275,5
24738,4
10356,5
23288,3
2074,4
9987,5
6772,3
5388,1
7036,4
5364,1
7051,4
2131,4
5701,2
25238,4
19856,2
23323,3
10304,5
16033,2
1521,4
16794,2
19154,2
20112,2
26828,4
5629,2
9212,5
3881,5
12091,1
19551,2
2914,5
19258,2
23877,4
22965,3
14802,1
1839,4
25682,4
13034,1
3265,5
19293,2
12338,1
14090,1
1283,4
23236,3
6605,3
23193,3
11702,1
1108,3
2572,5
9554,5
22173,3
88,1
5196,1
13386,1
19161,2
20129,3
8621,5
20672,3
4839,1
12961,1
16754,2
12978,1
4575,5
16015,2
18587,2
14483,1
21066,3
15413,2
2334,5
19619,2
19101,2
19846,2
24776,4
22402,3
23407,3
6313,3
17171,2
26684,4
2829,5
24736,4
15555,2
19682,2
12485,1
3580,5
17315,2
11583,1
15631,2
24675,4
12504,1
26423,4
9831,5
15440,2
19095,2
12472,1
17109,2
7152,4
21495,3
15082,1
23967,4
25351,4
12079,1
10666,5
21774,3
19714,2
3412,5
10071,5
7853,4
21466,3
22712,3
20871,3
2992,5
9927,5
25659,4
2921,5
23149,3
367,2
476,2
14378,1
2201,5
24409,4
19753,2
12579,1
3283,5
805,3
26272,4
16807,2
15928,2
20131,3
1476,4
17438,2
12133,1
20618,3
4002,5
17102,2
9969,5
26740,4
17390,2
15659,2
25950,4
15003,1
12389,1
6982,4
18351,2
7431,4
16684,2
6036,3
5017,1
26696,4
12009,1
3632,5
21292,3
3468,5
25037,4
17710,2
2997,5
24660,4
6850,4
5074,1
10285,5
15504,2
10404,5
144,1
20513,3
4266,5
17732,2
26668,4
13414,1
6554,3
9478,5
19518,2
1329,4
18494,2
10651,5
15142,1
15846,2
6596,3
6590,3
15155,1
15558,2
26701,4
23843,3
8566,5
20249,3
8661,5
19823,2
11771,1
25573,4
17542,2
17918,2
20927,3
23865,3
23343,3
26180,4
2545,5
8614,5
17925,2
13322,1
21255,3
13076,1
21906,3
2259,5
7426,4
5567,2
20151,3
9293,5
1198,4
25991,4
12704,1
8653,5
23627,3
13286,1
2116,4
524,2
3555,5
1749,4
22946,3
6983,4
12301,1
21423,3
20234,3
18196,2
5706,2
22,1
10015,5
19904,2
26130,4
21675,3
25704,4
7619,4
17054,2
18214,2
22124,3
14331,1
10634,5
26395,4
3659,5
8549,5
7093,4
7278,4
18327,2
23326,3
8157,5
21269,3
4489,5
4516,5
2828,5
16248,2
23641,3
1740,4
22389,3
16084,2
17669,2
7529,4
13671,1
11271,1
25850,4
22301,3
20338,3
5578,2
24676,4
24255,4
13663,1
14376,1
11276,1
26782,4
18656,2
15268,1
13011,1
14428,1
26348,4
20595,3
20519,3
13194,1
11307,1
2768,5
11600,1
7658,4
15867,2
19920,2
17165,2
14289,1
17685,2
21300,3
7150,4
6464,3
19867,2
11547,1
21213,3
24733,4
22471,3
1427,4
14215,1
25152,4
10164,5
12336,1
15508,2
15902,2
25653,4
11757,1
13150,1
22753,3
471,2
23996,4
10702,5
22571,3
10483,5
20123,3
483,2
7681,4
4609,5
24028,4
19987,2
9313,5
16690,2
19602,2
17598,2
9010,5
8821,5
2364,5
6542,3
24228,4
24053,4
23200,3
21696,3
1724,4
1757,4
21011,3
7192,4
12689,1
11016,1
26484,4
8765,5
17480,2
6239,3
6140,3
16462,2
21707,3
21224,3
13174,1
5503,1
2591,5
7525,4
14816,1
15634,2
6163,3
143,1
8833,5
25601,4
16787,2
10584,5
13166,1
16957,2
11642,1
18192,2
21025,3
8472,5
15120,1
19701,2
14709,1
11056,1
8561,5
4989,1
9321,5
8082,4
32,1
116,1
21898,3
1361,4
23615,3
23807,3
720,3
22120,3
6539,3
3833,5
3122,5
12290,1
19492,2
7012,4
12132,1
17232,2
19491,2
6611,3
20549,3
2952,5
400,2
3556,5
13001,1
16024,2
16107,2
9261,5
6462,3
19017,2
20108,2
8470,5
26112,4
6565,3
427,2
21250,3
23134,3
11516,1
22052,3
9417,5
1220,4
25249,4
19730,2
10435,5
4254,5
26277,4
22829,3
11087,1
25828,4
17806,2
9079,5
5990,3
13388,1
9856,5
13411,1
3217,5
6804,3
13661,1
23668,3
3125,5
11503,1
1529,4
12866,1
3872,5
19756,2
7515,4
7988,4
26253,4
1106,3
25606,4
7162,4
626,3
18882,2
26418,4
9633,5
13611,1
8316,5
18244,2
4815,1
15468,2
12960,1
19719,2
14715,1
8270,5
21057,3
10992,1
4770,5
22696,3
16203,2
519,2
917,3
18658,2
6551,3
16664,2
23042,3
1053,3
26703,4
18888,2
14977,1
19242,2
5462,1
25565,4
22009,3
5687,2
6559,3
14397,1
3749,5
12411,1
3762,5
747,3
2711,5
8437,5
4382,5
13392,1
22003,3
22362,3
21892,3
13526,1
24841,4
24242,4
20099,2
23400,3
10350,5
18040,2
26304,4
25278,4
12981,1
7670,4
11288,1
16975,2
9387,5
22262,3
4430,5
25306,4
4727,5
22640,3
21371,3
740,3
9193,5
16078,2
22806,3
15839,2
13943,1
22888,3
16662,2
4644,5
14777,1
19289,2
1303,4
13479,1
16165,2
2426,5
26235,4
19192,2
19951,2
21765,3
4293,5
24884,4
25938,4
22772,3
14131,1
316,2
23387,3
25625,4
14785,1
974,3
2705,5
4868,1
25404,4
21631,3
4662,5
21991,3
6426,3
8596,5
8162,5
12076,1
23657,3
650,3
22863,3
5435,1
24102,4
24204,4
26158,4
15893,2
18025,2
26715,4
19097,2
2932,5
9765,5
3224,5
17118,2
5702,2
24633,4
16209,2
8313,5
9817,5
9964,5
6408,3
2593,5
22417,3
12564,1
5987,3
12438,1
19032,2
677,3
304,2
4282,5
971,3
23325,3
13626,1
12476,1
21459,3
16981,2
3940,5
24923,4
3900,5
10557,5
23897,4
7621,4
7132,4
22852,3
15525,2
25332,4
6689,3
21195,3
11388,1
26784,4
14330,1
4073,5
7342,4
13815,1
13990,1
15135,1
24114,4
25004,4
2544,5
16315,2
13857,1
17,1
17965,2
26855,4
4165,5
6406,3
5161,1
12380,1
2140,4
4672,5
14290,1
14283,1
2517,5
18199,2
5695,2
24511,4
12481,1
21599,3
6717,3
15898,2
21632,3
5247,1
15564,2
15167,1
24597,4
15554,2
22089,3
20103,2
24684,4
7303,4
16877,2
14019,1
22974,3
2281,5
8198,5
21507,3
22694,3
4930,1
18791,2
8482,5
1201,4
192,1
19887,2
6035,3
21450,3
3070,5
1972,4
15969,2
22795,3
4799,1
19789,2
11013,1
14399,1
11406,1
8883,5
18202,2
25374,4
19425,2
7387,4
7276,4
5970,3
11410,1
12666,1
13827,1
19972,2
8901,5
569,2
10949,1
16862,2
21996,3
6471,3
25148,4
10293,5
15285,2
18912,2
8085,4
8855,5
9361,5
19579,2
8251,5
13242,1
18291,2
4940,1
26533,4
5110,1
1844,4
5272,1
8807,5
2554,5
23795,3
9954,5
23564,3
25922,4
17748,2
12799,1
17294,2
9718,5
11049,1
2033,4
16958,2
14221,1
14091,1
18333,2
8903,5
26216,4
20755,3
3029,5
1101,3
6481,3
12113,1
6954,4
326,2
8811,5
12071,1
2983,5
1665,4
6284,3
25310,4
17658,2
11774,1
2213,5
5495,1
17564,2
24247,4
8302,5
10736,5
24554,4
17436,2
20283,3
12302,1
3213,5
22255,3
9394,5
3963,5
1540,4
1388,4
8473,5
25842,4
1302,4
15040,1
14860,1
16096,2
23729,3
5575,2
6604,3
24879,4
25263,4
26537,4
19129,2
6900,4
7114,4
17026,2
1847,4
4505,5
9878,5
13982,1
1576,4
23900,4
9341,5
24599,4
17623,2
23871,4
22823,3
26547,4
3126,5
12349,1
3202,5
184,1
4525,5
4278,5
21043,3
1495,4
4844,1
15140,1
11986,1
1127,4
7860,4
1381,4
19501,2
2796,5
17077,2
14681,1
26301,4
24928,4
635,3
10500,5
8109,4
1756,4
13535,1
6292,3
22441,3
22344,3
12080,1
20111,2
13720,1
21744,3
16344,2
26384,4
11923,1
19869,2
7662,4
21409,3
8057,4
23113,3
7895,4
24995,4
19185,2
7545,4
8119,4
2085,4
3043,5
4339,5
26478,4
19005,2
9982,5
8148,5
20372,3
3870,5
14126,1
16147,2
4197,5
10136,5
6544,3
20592,3
25172,4
18787,2
7869,4
4224,5
23879,4
2620,5
3221,5
7232,4
6131,3
8180,5
4377,5
8956,5
24061,4
1236,4
2101,4
12279,1
15607,2
14560,1
7805,4
19653,2
7766,4
8795,5
18818,2
15762,2
3275,5
26149,4
13543,1
16451,2
15622,2
13029,1
19043,2
18535,2
543,2
3183,5
463,2
14315,1
21050,3
9246,5
21155,3
3562,5
26637,4
19606,2
21588,3
14171,1
16609,2
12826,1
454,2
5692,2
11532,1
53,1
6350,3
20617,3
2405,5
8793,5
20181,3
12479,1
25763,4
11624,1
20556,3
20359,3
25753,4
15962,2
26228,4
21069,3
23263,3
23910,4
8645,5
19108,2
12607,1
6248,3
7595,4
18361,2
23222,3
3031,5
1231,4
10367,5
6711,3
21843,3
13779,1
5573,2
8966,5
15347,2
26222,4
3826,5
10402,5
17823,2
3121,5
7129,4
22339,3
20423,3
2786,5
15529,2
19612,2
17019,2
20557,3
19254,2
2493,5
22444,3
3479,5
23142,3
14192,1
21101,3
17013,2
22221,3
22331,3
12303,1
11874,1
25475,4
24273,4
21544,3
6615,3
6504,3
16991,2
11481,1
2108,4
23353,3
20199,3
26041,4
4848,1
7711,4
19622,2
178,1
23195,3
14327,1
20554,3
15583,2
9,1
540,2
24974,4
13824,1
26582,4
26318,4
13056,1
19941,2
5372,1
7371,4
3919,5
806,3
25764,4
11632,1
1806,4
13310,1
7536,4
17674,2
22754,3
988,3
19695,2
16823,2
4738,5
19663,2
7836,4
2454,5
6758,3
21574,3
348,2
26620,4
23510,3
7315,4
5375,1
10044,5
6091,3
4913,1
4272,5
15214,1
5317,1
12404,1
4569,5
18808,2
3429,5
9372,5
2779,5
3972,5
25583,4
24134,4
5261,1
8411,5
16688,2
16132,2
5756,3
14724,1
15963,2
5661,2
3914,5
3977,5
18008,2
5531,2
10212,5
26011,4
24781,4
10887,5
4348,5
20986,3
26490,4
15732,2
14552,1
25197,4
17003,2
7880,4
19878,2
23259,3
26273,4
10476,5
9335,5
3500,5
8003,4
20397,3
14031,1
14748,1
24034,4
20164,3
3611,5
21628,3
12782,1
15320,2
7721,4
15749,2
5188,1
2946,5
2204,5
21718,3
19050,2
5433,1
16557,2
4414,5
20793,3
15711,2
2973,5
15765,2
6373,3
7204,4
448,2
3030,5
7784,4
2447,5
20934,3
8467,5
1658,4
12355,1
26114,4
16355,2
4415,5
26134,4
20691,3
10747,5
14804,1
5238,1
19973,2
7472,4
20401,3
19277,2
24014,4
18662,2
19923,2
9305,5
2308,5
16926,2
21933,3
6212,3
11167,1
16130,2
19895,2
1484,4
6759,3
23242,3
24737,4
19567,2
17189,2
3642,5
21817,3
18821,2
7367,4
5335,1
2328,5
10934,1
